🕘️更新时间,#genre#
湖北卫视,http://218.17.33.178:53290/tsfile/live/0132_1.m3u8?key=txiptv$订阅源
湖北卫视,http://221.2.148.205:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8$订阅源
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$订阅源
黑龙江卫视,http://pa.kuangdeng.top:8081/hls/22/index.m3u8$订阅源
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8$订阅源
黑龙江卫视,http://221.2.148.205:8154/tsfile/live/0143_1.m3u8$订阅源
黑龙江卫视,http://221.2.148.205:8154/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://61.184.46.85:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://111.221.137.155:44330/tsfile/live/0143_1.m3u8?key=txiptv$订阅源
黑龙江卫视,http://60.16.0.216:5757/hls/35/index.m3u8$订阅源
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$订阅源
安徽卫视,http://pa.kuangdeng.top:8081/hls/35/index.m3u8$订阅源
安徽卫视,http://112.6.239.227:8207/hls/19/index.m3u8$订阅源
安徽卫视,http://sh.lnott.top:880/dx34.m3u8$订阅源
安徽卫视,http://221.2.148.205:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://61.184.46.85:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://111.221.137.155:44330/tsfile/live/0120_1.m3u8?key=txiptv$订阅源
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$订阅源
重庆卫视,http://pa.kuangdeng.top:8081/hls/47/index.m3u8$订阅源
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8$订阅源
重庆卫视,http://221.2.148.205:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0$订阅源
重庆卫视,http://111.221.137.155:44330/tsfile/live/0142_1.m3u8?key=txiptv$订阅源
东方卫视,http://112.27.235.94:8000/hls/28/index.m3u8$订阅源
东方卫视,http://pa.kuangdeng.top:8081/hls/26/index.m3u8$订阅源
东方卫视,http://120.46.223.160/PHP/MG.php?id=651632648$订阅源
东方卫视,http://sh.lnott.top:880/dx35.m3u8$订阅源
东方卫视,http://iptv.zkbhj.com/tv/url/go?id=5807dd9aa7a50a68f5e3768116930afc39c6d75a20f6a08cff4747da97ede008d943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9$订阅源
东方卫视,http://iptv.zkbhj.com/tv/url/go?id=5807dd9aa7a50a68f5e3768116930afc39c6d75a20f6a08cff4747da97ede008d943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9$订阅源
东方卫视,http://iptv.zkbhj.com/tv/url/go?id=5807dd9aa7a50a68f5e3768116930afccc0f8547e764183236422572d6c3f85fc82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e$订阅源
东方卫视,http://iptv.zkbhj.com/tv/url/go?id=5807dd9aa7a50a68f5e3768116930afce98e9a9c127db3a7a84c255414030f54c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e$订阅源
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$订阅源
东南卫视,http://pa.kuangdeng.top:8081/hls/48/index.m3u8$订阅源
东南卫视,http://112.6.239.227:8207/hls/23/index.m3u8$订阅源
东南卫视,http://120.46.223.160/PHP/MG.php?id=849116810$订阅源
东南卫视,http://sh.lnott.top:880/dx47.m3u8$订阅源
东南卫视,http://221.2.148.205:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://61.184.46.85:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://kbtv.zkbhj.com/liveRedirect/hotel.php?p=sdjn&id=41$订阅源
甘肃卫视,http://218.17.33.178:53290/tsfile/live/0141_1.m3u8?key=txiptv$订阅源
甘肃卫视,http://221.2.148.205:8154/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://112.132.10.54:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://112.123.243.37:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
广西卫视,http://pa.kuangdeng.top:8081/hls/28/index.m3u8$订阅源
广西卫视,http://112.6.239.227:8207/hls/32/index.m3u8$订阅源
广西卫视,http://sh.lnott.top:880/dx41.m3u8$订阅源
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://115.85.232.19/PLTV/88888910/224/3221225552/10000100000000060000000000107332_0.smil$订阅源
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$订阅源
贵州卫视,http://pa.kuangdeng.top:8081/hls/39/index.m3u8$订阅源
贵州卫视,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0$订阅源
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8$订阅源
海南卫视,http://112.6.239.227:8207/hls/24/index.m3u8$订阅源
海南卫视,http://120.46.223.160/PHP/MG.php?id=947472502$订阅源
海南卫视,http://sh.lnott.top:880/dx58.m3u8$订阅源
海南卫视,http://221.2.148.205:8154/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://61.184.46.85:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://112.132.10.54:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$订阅源
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8$订阅源
河北卫视,http://pa.kuangdeng.top:8081/hls/29/index.m3u8$订阅源
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8$订阅源
河北卫视,http://112.6.239.227:8207/hls/28/index.m3u8$订阅源
河北卫视,http://221.2.148.205:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://61.184.46.85:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://60.16.0.216:5757/hls/38/index.m3u8$订阅源
河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8$订阅源
河南卫视,http://112.6.239.227:8207/hls/31/index.m3u8$订阅源
河南卫视,http://120.46.223.160/PHP/MG.php?id=790187291$订阅源
河南卫视,http://221.2.148.205:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0$订阅源
吉林卫视,http://pa.kuangdeng.top:8081/hls/31/index.m3u8$订阅源
吉林卫视,http://112.6.239.227:8207/hls/30/index.m3u8$订阅源
吉林卫视,http://120.46.223.160/PHP/MG.php?id=947472500$订阅源
吉林卫视,http://sh.lnott.top:880/dx37.m3u8$订阅源
吉林卫视,http://153.0.171.163:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://60.16.0.216:5757/hls/44/index.m3u8$订阅源
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8$订阅源
江苏卫视,http://pa.kuangdeng.top:8081/hls/19/index.m3u8$订阅源
江苏卫视,http://120.46.223.160/PHP/MG.php?id=623899368$订阅源
江苏卫视,http://sh.lnott.top:880/dx33.m3u8$订阅源
江苏卫视,http://221.2.148.205:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://221.2.148.205:8154/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://61.184.46.85:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://111.221.137.155:44330/tsfile/live/0135_1.m3u8?key=txiptv$订阅源
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$订阅源
江西卫视,http://pa.kuangdeng.top:8081/hls/30/index.m3u8$订阅源
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8$订阅源
江西卫视,http://112.6.239.227:8207/hls/29/index.m3u8$订阅源
江西卫视,http://120.46.223.160/PHP/MG.php?id=783847495$订阅源
江西卫视,http://218.17.33.178:53290/tsfile/live/0138_1.m3u8?key=txiptv$订阅源
江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$订阅源
辽宁卫视,http://pa.kuangdeng.top:8081/hls/27/index.m3u8$订阅源
辽宁卫视,http://120.46.223.160/PHP/MG.php?id=630291707$订阅源
辽宁卫视,http://221.2.148.205:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://111.221.137.155:44330/tsfile/live/0121_1.m3u8?key=txiptv$订阅源
辽宁卫视,http://60.16.0.216:5757/hls/32/index.m3u8$订阅源
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://112.123.243.37:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8$订阅源
内蒙古卫视,http://60.16.0.216:5757/hls/41/index.m3u8$订阅源
内蒙古卫视,http://112.123.243.37:50085/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://112.99.193.34:9901/tsfile/live/1049_1.m3u8$订阅源
内蒙古卫视,http://112.99.193.34:9901/tsfile/live/1049_1.m3u8?$订阅源
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$订阅源
宁夏卫视,http://112.132.10.54:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://112.123.243.37:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$订阅源
宁夏卫视,http://112.46.105.20:8009/hls/52/index.m3u8$订阅源
宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://satellitepull.cnr.cn/live/wx32qhws/playlist.m3u8$订阅源
青海卫视,http://120.46.223.160/PHP/MG.php?id=947472506$订阅源
青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://221.2.148.205:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://221.2.148.205:8154/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8$订阅源
青海卫视,http://60.16.0.216:5757/hls/43/index.m3u8$订阅源
青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8$订阅源
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$订阅源
山东卫视,http://pa.kuangdeng.top:8081/hls/23/index.m3u8$订阅源
山东卫视,http://112.6.239.227:8207/hls/15/index.m3u8$订阅源
山东卫视,http://iptv.zkbhj.com/tv/url/go?id=9a4460d97e191f9c6d31e3c551265bfe8f85b3d79758a19b712019b6d80de09ec82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e$订阅源
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://218.17.33.178:53290/tsfile/live/0131_1.m3u8?key=txiptv$订阅源
山东卫视,http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8$订阅源
山西卫视,http://112.6.239.227:8207/hls/26/index.m3u8$订阅源
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://60.16.0.216:5757/hls/39/index.m3u8$订阅源
山西卫视,http://42.225.117.174:11199/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://42.225.117.174:11199/tsfile/live/0118_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源
山西卫视,http://42.225.117.174:11199/tsfile/live/0118_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0$订阅源
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8$订阅源
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8$订阅源
陕西卫视,http://120.46.223.160/PHP/MG.php?id=738910838$订阅源
陕西卫视,http://sh.lnott.top:880/dx51.m3u8$订阅源
陕西卫视,http://60.16.0.216:5757/hls/40/index.m3u8$订阅源
陕西卫视,http://112.132.10.54:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://113.15.109.216:59901/tsfile/live/0136_1.m3u8$订阅源
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$订阅源
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8$订阅源
四川卫视,http://112.6.239.227:8207/hls/27/index.m3u8$订阅源
四川卫视,http://106.53.99.30/tv/api.php?id=scws4k$订阅源
四川卫视,http://183.184.47.145:8001/rtp/226.0.1.250:2126$订阅源
四川卫视,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://221.2.148.205:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://180.95.143.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://pa.kuangdeng.top:8081/hls/21/index.m3u8$订阅源
深圳卫视,http://112.6.239.227:8207/hls/20/index.m3u8$订阅源
深圳卫视,http://112.6.239.227:8207/hls/21/index.m3u8$订阅源
深圳卫视,http://153.0.171.163:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://221.2.148.205:8154/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://223.241.247.214/rtp/238.1.78.27:6144$安徽电信组播源-cache:223.241.247.214-组播源
三沙卫视,http://139.196.151.191/rtp/239.45.1.82:5140$上海电信组播源-cache:139.196.151.191-组播源
三沙卫视,http://61.163.181.78/rtp/225.1.4.234:1280$河南联通组播源-cache:61.163.181.78-组播源
三沙卫视,http://113.57.93.165/rtp/228.0.0.174:7174$湖北联通组播源-cache:113.57.93.165-组播源
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$订阅源
天津卫视,http://112.6.239.227:8207/hls/18/index.m3u8$订阅源
天津卫视,http://153.0.171.163:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0$订阅源
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv$订阅源
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8$订阅源
西藏卫视,http://112.132.10.54:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8$订阅源
西藏卫视,http://112.46.105.20:8009/hls/59/index.m3u8$订阅源
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$订阅源
西藏卫视,http://124.116.183.146/rtp/239.112.205.54:5140$陕西电信组播源-cache:124.116.183.146-组播源
西藏卫视,http://223.241.247.214/rtp/238.1.78.101:6680$安徽电信组播源-cache:223.241.247.214-组播源
西藏卫视,http://139.196.151.191/rtp/239.45.1.231:5140$上海电信组播源-cache:139.196.151.191-组播源
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8$订阅源
新疆卫视,http://sh.lnott.top:880/dx55.m3u8$订阅源
新疆卫视,http://60.16.0.216:5757/hls/47/index.m3u8$订阅源
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$订阅源
新疆卫视,http://112.46.105.20:8009/hls/61/index.m3u8$订阅源
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$订阅源
新疆卫视,http://dassby.qqff.top:99/live/新疆卫视/index.m3u8$订阅源
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$订阅源
云南卫视,http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://221.2.148.205:8154/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8$订阅源
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8$订阅源
云南卫视,http://111.221.137.155:44330/tsfile/live/0116_1.m3u8?key=txiptv$订阅源
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8$订阅源
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0$订阅源

☘️辽宁频道,#genre#
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8$订阅源
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8$订阅源
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8$订阅源
辽宁影视剧,http://dassby.qqff.top:99/live/%E8%BE%BD%E5%AE%81%E5%BD%B1%E8%A7%86%E5%89%A7/index.m3u8$订阅源
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8$订阅源
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8$订阅源
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8$订阅源
辽宁经济,https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8$订阅源
辽宁经济,https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8$订阅源
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$订阅源
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8$订阅源
本溪综合,http://ygbh.site/php/bfgd.php?id=312$订阅源
本溪综合,http://ygbh.site/php/bfgd.php?id=312$订阅源

☘️吉林频道,#genre#
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8$订阅源
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#$订阅源
吉林乡村,http://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8$订阅源
延边-2,http://stream5.jlntv.cn/wq/playlist.m3u8$订阅源
延边-2,http://stream5.jlntv.cn/wq/playlist.m3u8$订阅源
延边-2,http://stream8.jlntv.cn/ljtv/playlist.m3u8$订阅源
延边-2,http://stream8.jlntv.cn/ljtv/playlist.m3u8$订阅源
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8#http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild$订阅源
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild$订阅源
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8$订阅源
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8$订阅源
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild$订阅源
靖宇综合,http://stream9.jlntv.cn:80/aac_jygb/playlist.m3u8$订阅源
靖宇综合,http://stream9.jlntv.cn:80/aac_jygb/playlist.m3u8$订阅源
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild$订阅源
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8$订阅源
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8$订阅源
梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8$订阅源
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?_upt=e05f429d1702757565$订阅源
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8$订阅源
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild$订阅源
磐石综合,http://stream3.jlntv.cn:80/aac_psgb/sd/live.m3u8$订阅源
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?_upt=332db6421699196585$订阅源
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild$订阅源
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8$订阅源
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild$订阅源
东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8$订阅源
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8$订阅源
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild$订阅源
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?_upt=db16d5e41702758050$订阅源
